location,date,new_cases,new_deaths,population,aged_65_older_percent,gdp_per_capita,hospital_beds_per_thousand
United Arab Emirates,5/31/2020,726,2,9890400,1.144,67293.483,1.2
United Arab Emirates,6/1/2020,661,2,9890400,1.144,67293.483,1.2
United Arab Emirates,6/2/2020,635,2,9890400,1.144,67293.483,1.2
United Arab Emirates,6/3/2020,596,3,9890400,1.144,67293.483,1.2
United Arab Emirates,6/4/2020,571,1,9890400,1.144,67293.483,1.2
United Arab Emirates,6/5/2020,659,3,9890400,1.144,67293.483,1.2
United Arab Emirates,6/6/2020,624,1,9890400,1.144,67293.483,1.2
United Arab Emirates,6/7/2020,626,1,9890400,1.144,67293.483,1.2
United Arab Emirates,6/8/2020,540,1,9890400,1.144,67293.483,1.2
United Arab Emirates,6/9/2020,568,5,9890400,1.144,67293.483,1.2
United Arab Emirates,6/10/2020,528,2,9890400,1.144,67293.483,1.2
United Kingdom,12/31/2019,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/1/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/2/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/3/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/4/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/5/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/6/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/7/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/8/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/9/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/10/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/11/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/12/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/13/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/14/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/15/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/16/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/17/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/18/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/19/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/20/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/21/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/22/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/23/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/24/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/25/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/26/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/27/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/28/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/29/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/30/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,1/31/2020,2,0,67886004,18.517,39753.244,2.54
United Kingdom,2/1/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,2/2/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,2/3/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,2/4/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,2/5/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,2/6/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,2/7/2020,1,0,67886004,18.517,39753.244,2.54
United Kingdom,2/8/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,2/9/2020,1,0,67886004,18.517,39753.244,2.54
United Kingdom,2/10/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,2/11/2020,4,0,67886004,18.517,39753.244,2.54
United Kingdom,2/12/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,2/13/2020,1,0,67886004,18.517,39753.244,2.54
United Kingdom,2/14/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,2/15/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,2/16/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,2/17/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,2/18/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,2/19/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,2/20/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,2/21/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,2/22/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,2/23/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,2/24/2020,4,0,67886004,18.517,39753.244,2.54
United Kingdom,2/25/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,2/26/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,2/27/2020,0,0,67886004,18.517,39753.244,2.54
United Kingdom,2/28/2020,3,0,67886004,18.517,39753.244,2.54
United Kingdom,2/29/2020,2,0,67886004,18.517,39753.244,2.54
United Kingdom,3/1/2020,5,0,67886004,18.517,39753.244,2.54
United Kingdom,3/2/2020,13,0,67886004,18.517,39753.244,2.54
United Kingdom,3/3/2020,4,0,67886004,18.517,39753.244,2.54
United Kingdom,3/4/2020,11,0,67886004,18.517,39753.244,2.54
United Kingdom,3/5/2020,34,0,67886004,18.517,39753.244,2.54
United Kingdom,3/6/2020,30,0,67886004,18.517,39753.244,2.54
United Kingdom,3/7/2020,48,1,67886004,18.517,39753.244,2.54
United Kingdom,3/8/2020,43,1,67886004,18.517,39753.244,2.54
United Kingdom,3/9/2020,67,0,67886004,18.517,39753.244,2.54
United Kingdom,3/10/2020,48,1,67886004,18.517,39753.244,2.54
United Kingdom,3/11/2020,52,4,67886004,18.517,39753.244,2.54
United Kingdom,3/12/2020,83,0,67886004,18.517,39753.244,2.54
United Kingdom,3/13/2020,134,2,67886004,18.517,39753.244,2.54
United Kingdom,3/14/2020,117,1,67886004,18.517,39753.244,2.54
United Kingdom,3/15/2020,433,18,67886004,18.517,39753.244,2.54
United Kingdom,3/16/2020,251,15,67886004,18.517,39753.244,2.54
United Kingdom,3/17/2020,152,22,67886004,18.517,39753.244,2.54
United Kingdom,3/18/2020,407,16,67886004,18.517,39753.244,2.54
United Kingdom,3/19/2020,680,34,67886004,18.517,39753.244,2.54
United Kingdom,3/20/2020,647,43,67886004,18.517,39753.244,2.54
United Kingdom,3/21/2020,706,36,67886004,18.517,39753.244,2.54
United Kingdom,3/22/2020,1035,56,67886004,18.517,39753.244,2.54
United Kingdom,3/23/2020,665,35,67886004,18.517,39753.244,2.54
United Kingdom,3/24/2020,967,74,67886004,18.517,39753.244,2.54
United Kingdom,3/25/2020,1427,149,67886004,18.517,39753.244,2.54
United Kingdom,3/26/2020,1452,186,67886004,18.517,39753.244,2.54
United Kingdom,3/27/2020,2129,183,67886004,18.517,39753.244,2.54
United Kingdom,3/28/2020,2885,284,67886004,18.517,39753.244,2.54
United Kingdom,3/29/2020,2546,294,67886004,18.517,39753.244,2.54
United Kingdom,3/30/2020,2433,214,67886004,18.517,39753.244,2.54
United Kingdom,3/31/2020,2619,374,67886004,18.517,39753.244,2.54
United Kingdom,4/1/2020,3009,382,67886004,18.517,39753.244,2.54
United Kingdom,4/2/2020,4324,670,67886004,18.517,39753.244,2.54
United Kingdom,4/3/2020,4244,652,67886004,18.517,39753.244,2.54
United Kingdom,4/4/2020,4450,714,67886004,18.517,39753.244,2.54
United Kingdom,4/5/2020,3735,760,67886004,18.517,39753.244,2.54
United Kingdom,4/6/2020,5903,644,67886004,18.517,39753.244,2.54
United Kingdom,4/7/2020,3802,568,67886004,18.517,39753.244,2.54
United Kingdom,4/8/2020,3634,1038,67886004,18.517,39753.244,2.54
United Kingdom,4/9/2020,5491,1034,67886004,18.517,39753.244,2.54
United Kingdom,4/10/2020,4344,1103,67886004,18.517,39753.244,2.54
United Kingdom,4/11/2020,5195,1152,67886004,18.517,39753.244,2.54
United Kingdom,4/12/2020,8719,839,67886004,18.517,39753.244,2.54
United Kingdom,4/13/2020,5288,686,67886004,18.517,39753.244,2.54
United Kingdom,4/14/2020,4342,744,67886004,18.517,39753.244,2.54
United Kingdom,4/15/2020,5252,1044,67886004,18.517,39753.244,2.54
United Kingdom,4/16/2020,4603,842,67886004,18.517,39753.244,2.54
United Kingdom,4/17/2020,4617,1029,67886004,18.517,39753.244,2.54
United Kingdom,4/18/2020,5599,935,67886004,18.517,39753.244,2.54
United Kingdom,4/19/2020,5525,1115,67886004,18.517,39753.244,2.54
United Kingdom,4/20/2020,5850,498,67886004,18.517,39753.244,2.54
United Kingdom,4/21/2020,4676,559,67886004,18.517,39753.244,2.54
United Kingdom,4/22/2020,4301,1172,67886004,18.517,39753.244,2.54
United Kingdom,4/23/2020,4451,837,67886004,18.517,39753.244,2.54
United Kingdom,4/24/2020,4583,727,67886004,18.517,39753.244,2.54
United Kingdom,4/25/2020,5386,1005,67886004,18.517,39753.244,2.54
United Kingdom,4/26/2020,4913,843,67886004,18.517,39753.244,2.54
United Kingdom,4/27/2020,4463,420,67886004,18.517,39753.244,2.54
United Kingdom,4/28/2020,4309,338,67886004,18.517,39753.244,2.54
United Kingdom,4/29/2020,3996,909,67886004,18.517,39753.244,2.54
United Kingdom,4/30/2020,4076,795,67886004,18.517,39753.244,2.54
United Kingdom,5/1/2020,6032,674,67886004,18.517,39753.244,2.54
United Kingdom,5/2/2020,6201,739,67886004,18.517,39753.244,2.54
United Kingdom,5/3/2020,4806,621,67886004,18.517,39753.244,2.54
United Kingdom,5/4/2020,4339,315,67886004,18.517,39753.244,2.54
United Kingdom,5/5/2020,3985,288,67886004,18.517,39753.244,2.54
United Kingdom,5/6/2020,4406,693,67886004,18.517,39753.244,2.54
United Kingdom,5/7/2020,6211,649,67886004,18.517,39753.244,2.54
United Kingdom,5/8/2020,5514,539,67886004,18.517,39753.244,2.54
United Kingdom,5/9/2020,4649,626,67886004,18.517,39753.244,2.54
United Kingdom,5/10/2020,3896,346,67886004,18.517,39753.244,2.54
United Kingdom,5/11/2020,3923,268,67886004,18.517,39753.244,2.54
United Kingdom,5/12/2020,3877,210,67886004,18.517,39753.244,2.54
United Kingdom,5/13/2020,3403,627,67886004,18.517,39753.244,2.54
United Kingdom,5/14/2020,3242,494,67886004,18.517,39753.244,2.54
United Kingdom,5/15/2020,3446,428,67886004,18.517,39753.244,2.54
United Kingdom,5/16/2020,3560,384,67886004,18.517,39753.244,2.54
United Kingdom,5/17/2020,3450,468,67886004,18.517,39753.244,2.54
United Kingdom,5/18/2020,3534,170,67886004,18.517,39753.244,2.54
United Kingdom,5/19/2020,2711,160,67886004,18.517,39753.244,2.54
United Kingdom,5/20/2020,2412,545,67886004,18.517,39753.244,2.54
United Kingdom,5/21/2020,-525,363,67886004,18.517,39753.244,2.54
United Kingdom,5/22/2020,2615,338,67886004,18.517,39753.244,2.54
United Kingdom,5/23/2020,3287,351,67886004,18.517,39753.244,2.54
United Kingdom,5/24/2020,2959,282,67886004,18.517,39753.244,2.54
United Kingdom,5/25/2020,2405,118,67886004,18.517,39753.244,2.54
United Kingdom,5/26/2020,1625,121,67886004,18.517,39753.244,2.54
United Kingdom,5/27/2020,4043,134,67886004,18.517,39753.244,2.54
United Kingdom,5/28/2020,2013,412,67886004,18.517,39753.244,2.54
United Kingdom,5/29/2020,1887,377,67886004,18.517,39753.244,2.54
United Kingdom,5/30/2020,2095,324,67886004,18.517,39753.244,2.54
United Kingdom,5/31/2020,1604,215,67886004,18.517,39753.244,2.54
United Kingdom,6/1/2020,1936,113,67886004,18.517,39753.244,2.54
United Kingdom,6/2/2020,1570,556,67886004,18.517,39753.244,2.54
United Kingdom,6/3/2020,1653,324,67886004,18.517,39753.244,2.54
United Kingdom,6/4/2020,1871,359,67886004,18.517,39753.244,2.54
United Kingdom,6/5/2020,1805,176,67886004,18.517,39753.244,2.54
United Kingdom,6/6/2020,1650,357,67886004,18.517,39753.244,2.54
United Kingdom,6/7/2020,1557,204,67886004,18.517,39753.244,2.54
United Kingdom,6/8/2020,1326,77,67886004,18.517,39753.244,2.54
United Kingdom,6/9/2020,1205,55,67886004,18.517,39753.244,2.54
United Kingdom,6/10/2020,1741,286,67886004,18.517,39753.244,2.54
United States,12/31/2019,0,0,331002647,15.413,54225.446,2.77
United States,1/1/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/2/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/3/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/4/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/5/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/6/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/7/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/8/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/9/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/10/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/11/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/12/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/13/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/14/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/15/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/16/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/17/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/18/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/19/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/20/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/21/2020,1,0,331002647,15.413,54225.446,2.77
United States,1/22/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/23/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/24/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/25/2020,1,0,331002647,15.413,54225.446,2.77
United States,1/26/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/27/2020,3,0,331002647,15.413,54225.446,2.77
United States,1/28/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/29/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/30/2020,0,0,331002647,15.413,54225.446,2.77
United States,1/31/2020,1,0,331002647,15.413,54225.446,2.77
United States,2/1/2020,1,0,331002647,15.413,54225.446,2.77
United States,2/2/2020,1,0,331002647,15.413,54225.446,2.77
United States,2/3/2020,3,0,331002647,15.413,54225.446,2.77
United States,2/4/2020,0,0,331002647,15.413,54225.446,2.77
United States,2/5/2020,0,0,331002647,15.413,54225.446,2.77
United States,2/6/2020,1,0,331002647,15.413,54225.446,2.77
United States,2/7/2020,0,0,331002647,15.413,54225.446,2.77
United States,2/8/2020,0,0,331002647,15.413,54225.446,2.77
United States,2/9/2020,0,0,331002647,15.413,54225.446,2.77
United States,2/10/2020,0,0,331002647,15.413,54225.446,2.77
United States,2/11/2020,1,0,331002647,15.413,54225.446,2.77
United States,2/12/2020,0,0,331002647,15.413,54225.446,2.77
United States,2/13/2020,1,0,331002647,15.413,54225.446,2.77
United States,2/14/2020,1,0,331002647,15.413,54225.446,2.77
United States,2/15/2020,0,0,331002647,15.413,54225.446,2.77
United States,2/16/2020,0,0,331002647,15.413,54225.446,2.77
United States,2/17/2020,0,0,331002647,15.413,54225.446,2.77
United States,2/18/2020,0,0,331002647,15.413,54225.446,2.77
United States,2/19/2020,0,0,331002647,15.413,54225.446,2.77
United States,2/20/2020,0,0,331002647,15.413,54225.446,2.77
United States,2/21/2020,1,0,331002647,15.413,54225.446,2.77
United States,2/22/2020,19,0,331002647,15.413,54225.446,2.77
United States,2/23/2020,0,0,331002647,15.413,54225.446,2.77
United States,2/24/2020,0,0,331002647,15.413,54225.446,2.77
United States,2/25/2020,18,0,331002647,15.413,54225.446,2.77
United States,2/26/2020,0,0,331002647,15.413,54225.446,2.77
United States,2/27/2020,6,0,331002647,15.413,54225.446,2.77
United States,2/28/2020,1,0,331002647,15.413,54225.446,2.77
United States,2/29/2020,6,0,331002647,15.413,54225.446,2.77
United States,3/1/2020,3,1,331002647,15.413,54225.446,2.77
United States,3/2/2020,20,1,331002647,15.413,54225.446,2.77
United States,3/3/2020,14,4,331002647,15.413,54225.446,2.77
United States,3/4/2020,22,3,331002647,15.413,54225.446,2.77
United States,3/5/2020,34,2,331002647,15.413,54225.446,2.77
United States,3/6/2020,74,1,331002647,15.413,54225.446,2.77
United States,3/7/2020,105,2,331002647,15.413,54225.446,2.77
United States,3/8/2020,95,3,331002647,15.413,54225.446,2.77
United States,3/9/2020,121,4,331002647,15.413,54225.446,2.77
United States,3/10/2020,200,5,331002647,15.413,54225.446,2.77
United States,3/11/2020,271,2,331002647,15.413,54225.446,2.77
United States,3/12/2020,287,2,331002647,15.413,54225.446,2.77
United States,3/13/2020,351,10,331002647,15.413,54225.446,2.77
United States,3/14/2020,511,7,331002647,15.413,54225.446,2.77
United States,3/15/2020,777,10,331002647,15.413,54225.446,2.77
United States,3/16/2020,823,12,331002647,15.413,54225.446,2.77
United States,3/17/2020,887,16,331002647,15.413,54225.446,2.77
United States,3/18/2020,1766,23,331002647,15.413,54225.446,2.77
United States,3/19/2020,2988,42,331002647,15.413,54225.446,2.77
United States,3/20/2020,4835,0,331002647,15.413,54225.446,2.77
United States,3/21/2020,5374,110,331002647,15.413,54225.446,2.77
United States,3/22/2020,7123,80,331002647,15.413,54225.446,2.77
United States,3/23/2020,8459,131,331002647,15.413,54225.446,2.77
United States,3/24/2020,11236,119,331002647,15.413,54225.446,2.77
United States,3/25/2020,8789,211,331002647,15.413,54225.446,2.77
United States,3/26/2020,13963,249,331002647,15.413,54225.446,2.77
United States,3/27/2020,16797,246,331002647,15.413,54225.446,2.77
United States,3/28/2020,18695,411,331002647,15.413,54225.446,2.77
United States,3/29/2020,19979,484,331002647,15.413,54225.446,2.77
United States,3/30/2020,18360,318,331002647,15.413,54225.446,2.77
United States,3/31/2020,21595,661,331002647,15.413,54225.446,2.77
United States,4/1/2020,24998,909,331002647,15.413,54225.446,2.77
United States,4/2/2020,27103,1059,331002647,15.413,54225.446,2.77
United States,4/3/2020,28819,915,331002647,15.413,54225.446,2.77
United States,4/4/2020,32425,1104,331002647,15.413,54225.446,2.77
United States,4/5/2020,34272,1344,331002647,15.413,54225.446,2.77
United States,4/6/2020,25398,1146,331002647,15.413,54225.446,2.77
United States,4/7/2020,30561,1342,331002647,15.413,54225.446,2.77
United States,4/8/2020,30613,1906,331002647,15.413,54225.446,2.77
United States,4/9/2020,33323,1922,331002647,15.413,54225.446,2.77
United States,4/10/2020,33901,1873,331002647,15.413,54225.446,2.77
United States,4/11/2020,35527,2087,331002647,15.413,54225.446,2.77
United States,4/12/2020,28391,1831,331002647,15.413,54225.446,2.77
United States,4/13/2020,27620,1500,331002647,15.413,54225.446,2.77
United States,4/14/2020,25023,1541,331002647,15.413,54225.446,2.77
United States,4/15/2020,26922,2408,331002647,15.413,54225.446,2.77
United States,4/16/2020,30148,4928,331002647,15.413,54225.446,2.77
United States,4/17/2020,31667,2299,331002647,15.413,54225.446,2.77
United States,4/18/2020,30833,3770,331002647,15.413,54225.446,2.77
United States,4/19/2020,32922,1856,331002647,15.413,54225.446,2.77
United States,4/20/2020,24601,1772,331002647,15.413,54225.446,2.77
United States,4/21/2020,28065,1857,331002647,15.413,54225.446,2.77
United States,4/22/2020,37289,2524,331002647,15.413,54225.446,2.77
United States,4/23/2020,17588,1721,331002647,15.413,54225.446,2.77
United States,4/24/2020,26543,3179,331002647,15.413,54225.446,2.77
United States,4/25/2020,21352,1054,331002647,15.413,54225.446,2.77
United States,4/26/2020,48529,2172,331002647,15.413,54225.446,2.77
United States,4/27/2020,26857,1687,331002647,15.413,54225.446,2.77
United States,4/28/2020,22541,1369,331002647,15.413,54225.446,2.77
United States,4/29/2020,24132,2110,331002647,15.413,54225.446,2.77
United States,4/30/2020,27326,2611,331002647,15.413,54225.446,2.77
United States,5/1/2020,29917,2040,331002647,15.413,54225.446,2.77
United States,5/2/2020,33955,2062,331002647,15.413,54225.446,2.77
United States,5/3/2020,29288,1317,331002647,15.413,54225.446,2.77
United States,5/4/2020,24972,1297,331002647,15.413,54225.446,2.77
United States,5/5/2020,22593,1252,331002647,15.413,54225.446,2.77
United States,5/6/2020,23841,2144,331002647,15.413,54225.446,2.77
United States,5/7/2020,24128,2353,331002647,15.413,54225.446,2.77
United States,5/8/2020,28369,2239,331002647,15.413,54225.446,2.77
United States,5/9/2020,26957,1510,331002647,15.413,54225.446,2.77
United States,5/10/2020,25612,1614,331002647,15.413,54225.446,2.77
United States,5/11/2020,20258,734,331002647,15.413,54225.446,2.77
United States,5/12/2020,18117,1156,331002647,15.413,54225.446,2.77
United States,5/13/2020,22048,1703,331002647,15.413,54225.446,2.77
United States,5/14/2020,20782,1746,331002647,15.413,54225.446,2.77
United States,5/15/2020,27143,1773,331002647,15.413,54225.446,2.77
United States,5/16/2020,25508,1662,331002647,15.413,54225.446,2.77
United States,5/17/2020,24487,1186,331002647,15.413,54225.446,2.77
United States,5/18/2020,18873,808,331002647,15.413,54225.446,2.77
United States,5/19/2020,21841,791,331002647,15.413,54225.446,2.77
United States,5/20/2020,19970,1568,331002647,15.413,54225.446,2.77
United States,5/21/2020,23285,1518,331002647,15.413,54225.446,2.77
United States,5/22/2020,25434,1263,331002647,15.413,54225.446,2.77
United States,5/23/2020,24147,1305,331002647,15.413,54225.446,2.77
United States,5/24/2020,21236,1080,331002647,15.413,54225.446,2.77
United States,5/25/2020,20568,633,331002647,15.413,54225.446,2.77
United States,5/26/2020,19064,500,331002647,15.413,54225.446,2.77
United States,5/27/2020,18910,696,331002647,15.413,54225.446,2.77
United States,5/28/2020,18721,1526,331002647,15.413,54225.446,2.77
United States,5/29/2020,21817,1175,331002647,15.413,54225.446,2.77
United States,5/30/2020,25337,1219,331002647,15.413,54225.446,2.77
United States,5/31/2020,23297,945,331002647,15.413,54225.446,2.77
United States,6/1/2020,19807,602,331002647,15.413,54225.446,2.77
United States,6/2/2020,21086,764,331002647,15.413,54225.446,2.77
United States,6/3/2020,20544,1034,331002647,15.413,54225.446,2.77
United States,6/4/2020,19699,994,331002647,15.413,54225.446,2.77
United States,6/5/2020,21140,1036,331002647,15.413,54225.446,2.77
United States,6/6/2020,25178,932,331002647,15.413,54225.446,2.77
United States,6/7/2020,22223,659,331002647,15.413,54225.446,2.77
United States,6/8/2020,22302,712,331002647,15.413,54225.446,2.77
United States,6/9/2020,18822,493,331002647,15.413,54225.446,2.77
United States,6/10/2020,18665,999,331002647,15.413,54225.446,2.77
United States Virgin Islands,3/24/2020,17,0,104423,18.601,,
United States Virgin Islands,3/25/2020,0,0,104423,18.601,,
United States Virgin Islands,3/26/2020,0,0,104423,18.601,,
United States Virgin Islands,3/27/2020,0,0,104423,18.601,,
United States Virgin Islands,3/28/2020,2,0,104423,18.601,,
United States Virgin Islands,3/29/2020,3,0,104423,18.601,,
United States Virgin Islands,3/30/2020,8,0,104423,18.601,,
United States Virgin Islands,4/1/2020,0,0,104423,18.601,,
United States Virgin Islands,4/2/2020,0,0,104423,18.601,,
United States Virgin Islands,4/3/2020,3,0,104423,18.601,,
United States Virgin Islands,4/4/2020,7,0,104423,18.601,,
United States Virgin Islands,4/5/2020,0,0,104423,18.601,,
United States Virgin Islands,4/6/2020,2,1,104423,18.601,,
United States Virgin Islands,4/7/2020,0,0,104423,18.601,,
United States Virgin Islands,4/8/2020,3,0,104423,18.601,,
United States Virgin Islands,4/9/2020,0,0,104423,18.601,,
United States Virgin Islands,4/10/2020,5,0,104423,18.601,,
United States Virgin Islands,4/11/2020,0,0,104423,18.601,,
United States Virgin Islands,4/12/2020,1,0,104423,18.601,,
United States Virgin Islands,4/13/2020,0,0,104423,18.601,,
United States Virgin Islands,4/14/2020,0,0,104423,18.601,,
United States Virgin Islands,4/15/2020,0,0,104423,18.601,,
United States Virgin Islands,4/16/2020,0,0,104423,18.601,,
United States Virgin Islands,4/17/2020,0,0,104423,18.601,,
United States Virgin Islands,4/18/2020,0,1,104423,18.601,,
United States Virgin Islands,4/19/2020,2,1,104423,18.601,,
United States Virgin Islands,4/20/2020,0,0,104423,18.601,,
United States Virgin Islands,4/21/2020,1,0,104423,18.601,,
United States Virgin Islands,4/22/2020,0,0,104423,18.601,,
United States Virgin Islands,4/23/2020,0,0,104423,18.601,,
United States Virgin Islands,4/24/2020,0,0,104423,18.601,,
United States Virgin Islands,4/25/2020,0,0,104423,18.601,,
United States Virgin Islands,4/26/2020,1,0,104423,18.601,,
United States Virgin Islands,4/27/2020,0,0,104423,18.601,,
United States Virgin Islands,4/28/2020,4,1,104423,18.601,,
United States Virgin Islands,4/29/2020,0,0,104423,18.601,,
United States Virgin Islands,4/30/2020,7,0,104423,18.601,,
United States Virgin Islands,5/1/2020,0,0,104423,18.601,,
United States Virgin Islands,5/2/2020,0,0,104423,18.601,,
United States Virgin Islands,5/3/2020,0,0,104423,18.601,,
United States Virgin Islands,5/4/2020,0,0,104423,18.601,,
United States Virgin Islands,5/5/2020,0,0,104423,18.601,,
United States Virgin Islands,5/6/2020,0,0,104423,18.601,,
United States Virgin Islands,5/7/2020,0,0,104423,18.601,,
United States Virgin Islands,5/8/2020,0,0,104423,18.601,,
United States Virgin Islands,5/9/2020,2,0,104423,18.601,,
United States Virgin Islands,5/10/2020,1,0,104423,18.601,,
United States Virgin Islands,5/11/2020,0,0,104423,18.601,,
United States Virgin Islands,5/12/2020,0,1,104423,18.601,,
United States Virgin Islands,5/13/2020,0,0,104423,18.601,,
United States Virgin Islands,5/14/2020,0,1,104423,18.601,,
United States Virgin Islands,5/15/2020,0,0,104423,18.601,,
United States Virgin Islands,5/16/2020,0,0,104423,18.601,,
United States Virgin Islands,5/17/2020,0,0,104423,18.601,,
United States Virgin Islands,5/18/2020,0,0,104423,18.601,,
United States Virgin Islands,5/19/2020,0,0,104423,18.601,,
United States Virgin Islands,5/20/2020,0,0,104423,18.601,,
United States Virgin Islands,5/21/2020,0,0,104423,18.601,,
United States Virgin Islands,5/22/2020,0,0,104423,18.601,,
United States Virgin Islands,5/23/2020,0,0,104423,18.601,,
United States Virgin Islands,5/24/2020,0,0,104423,18.601,,
United States Virgin Islands,5/25/2020,0,0,104423,18.601,,
United States Virgin Islands,5/26/2020,0,0,104423,18.601,,
United States Virgin Islands,5/27/2020,0,0,104423,18.601,,
United States Virgin Islands,5/28/2020,0,0,104423,18.601,,
United States Virgin Islands,5/29/2020,0,0,104423,18.601,,
United States Virgin Islands,5/30/2020,0,0,104423,18.601,,
United States Virgin Islands,5/31/2020,0,0,104423,18.601,,
United States Virgin Islands,6/1/2020,0,0,104423,18.601,,
United States Virgin Islands,6/2/2020,1,0,104423,18.601,,
United States Virgin Islands,6/3/2020,0,0,104423,18.601,,
United States Virgin Islands,6/4/2020,0,0,104423,18.601,,
United States Virgin Islands,6/5/2020,1,0,104423,18.601,,
United States Virgin Islands,6/6/2020,0,0,104423,18.601,,
United States Virgin Islands,6/7/2020,0,0,104423,18.601,,
United States Virgin Islands,6/8/2020,0,0,104423,18.601,,
United States Virgin Islands,6/9/2020,0,0,104423,18.601,,
United States Virgin Islands,6/10/2020,0,0,104423,18.601,,
Uruguay,3/15/2020,6,0,3473727,14.655,20551.409,2.8
Uruguay,3/16/2020,2,0,3473727,14.655,20551.409,2.8
Uruguay,3/17/2020,21,0,3473727,14.655,20551.409,2.8
Uruguay,3/18/2020,21,0,3473727,14.655,20551.409,2.8
Uruguay,3/19/2020,29,0,3473727,14.655,20551.409,2.8
Uruguay,3/20/2020,15,0,3473727,14.655,20551.409,2.8
